id,timestamp,device_id,update_type,temperature,co2,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time,ppfd,hour,pn,ppfd_original,ppfd_adjusted,date,date_only,source_date,input_temp,copy_applied,co2_ppm,ppfd_dynamic,ppfd_dynamic_measured,ppfd_dynamic_clipped,ppfd_dynamic_model,solar_vol_cmd,r_pwm,b_pwm,pred_power,pn_recomputed_tempcopy
42,2025-11-02 19:16:17.210,L_6vSQ==,PACKET_DATA,28.5,371.0,78.51,1.103,4.725,125.0,620.0,338.0,98.0,2988.0,215.0,128.0,139.0,2368.0,3860.0,1.0,90.0,197.37,19,10.933092280036416,197.37,247.37,2025-11-02,2025-11-02,,28.5,False,371.0,247.37,247.37,247.37,247.36999999999998,1.3476637847,46.42315648456431,12.826946945369293,38.33890004600676,10.779832379499199
43,2025-11-02 19:31:23.224,L_6vSQ==,PACKET_DATA,28.62,372.5,78.11,1.225,4.724,90.0,454.0,249.0,70.0,2153.0,154.0,92.0,100.0,1702.0,2767.0,1.0,90.0,134.84,19,8.648335549598492,134.84,184.84,2025-11-02,2025-11-02,,28.62,False,372.5,184.84,184.84,184.84,184.84000000000003,1.2361308456,34.2829944547135,9.094331484904501,28.801215422254614,8.638735424781737
44,2025-11-02 19:46:29.238,L_6vSQ==,PACKET_DATA,28.12,374.14,79.28,1.096,4.723,57.0,292.0,162.0,45.0,1369.0,98.0,58.0,63.0,1091.0,1737.0,1.0,90.0,88.54,19,6.733037933716699,88.54,138.54000000000002,2025-11-02,2025-11-02,,28.12,False,374.14,138.54000000000002,138.54000000000002,138.54000000000002,138.54000000000002,1.1168926036,25.82603320381491,6.275344401271637,22.025688006583266,6.492004040969672
45,2025-11-02 20:00:04.691,L_6vSQ==,PACKET_DATA,27.73,376.64,81.0,0.948,4.723,57.0,292.0,161.0,45.0,1369.0,98.0,58.0,63.0,1098.0,1728.0,1.0,90.0,89.38,20,6.87807996647931,89.38,139.38,2025-11-02,2025-11-02,,27.73,False,376.64,139.38,139.38,139.38,139.38000000000002,1.1190558892,25.974390674673266,6.324796891557755,22.144548680210406,6.630268451987657
46,2025-11-02 20:15:10.817,L_6vSQ==,PACKET_DATA,28.38,376.86,78.93,1.321,4.717,68.0,644.0,321.0,52.0,1588.0,98.0,63.0,67.0,1033.0,1670.0,1.0,90.0,96.0,20,7.032654534566088,96.0,146.0,2025-11-02,2025-11-02,,28.38,False,376.86,146.0,146.0,146.0,145.99999999999997,1.1361046399999999,27.143588837866474,6.714529612622158,23.081283989033825,6.7986797059411055
47,2025-11-02 20:30:16.812,L_6vSQ==,PACKET_DATA,27.62,377.9,80.98,0.935,4.724,123.0,619.0,336.0,96.0,2940.0,211.0,125.0,137.0,2341.0,3763.0,1.0,90.0,192.37,20,11.065439244151264,192.37,242.37,2025-11-02,2025-11-02,,27.62,False,377.9,242.37,242.37,242.37,242.36999999999995,1.3400122346999999,45.438109497823035,12.53143284934691,37.56943246188028,10.964298155202844
48,2025-11-02 20:45:22.907,L_6vSQ==,PACKET_DATA,28.05,380.0,79.75,1.231,4.721,133.0,661.0,359.0,104.0,3181.0,229.0,136.0,148.0,2512.0,4119.0,1.0,90.0,209.3,20,11.515290269157756,209.3,259.3,2025-11-02,2025-11-02,,28.05,False,380.0,259.3,259.3,259.3,259.3,1.365920383,48.460000810931355,13.365000202732839,39.88611263101702,11.348997517116086
49,2025-11-02 21:00:28.956,L_6vSQ==,PACKET_DATA,28.62,381.18,78.36,1.253,4.719,98.0,496.0,271.0,77.0,2347.0,168.0,100.0,109.0,1848.0,3025.0,1.0,90.0,154.47,21,9.47773337036241,154.47,204.47,2025-11-02,2025-11-02,,28.62,False,381.18,204.47,204.47,204.47,204.46999999999997,1.2820134856999998,37.97145333832423,10.29143600149727,31.7368681742016,9.581146150944768
50,2025-11-02 21:15:35.016,L_6vSQ==,PACKET_DATA,28.05,379.33,79.11,1.148,4.723,144.0,704.0,383.0,112.0,3433.0,248.0,147.0,160.0,2716.0,4458.0,1.0,90.0,222.87,21,11.91574935751593,222.87,272.87,2025-11-02,2025-11-02,,28.05,False,379.33,272.87,272.87,272.87,272.87000000000006,1.3866866897,50.66086850748085,13.915217126870212,41.53919303873869,11.730765035367664
51,2025-11-02 21:30:41.029,L_6vSQ==,PACKET_DATA,28.51,379.86,77.48,1.309,4.723,54.0,290.0,160.0,43.0,1309.0,93.0,55.0,60.0,1026.0,1661.0,1.0,90.0,86.14,21,6.542624560053543,86.14,136.14,2025-11-02,2025-11-02,,28.51,False,379.86,136.14,136.14,136.14,136.14,1.1107117876,25.40215471564818,6.134051571882726,21.686086081934285,6.3020360490922265
