entity_id,state,last_changed
sensor.greenpi_arduino_nano_roomtemp_temperature,31.55,2025-11-11T11:26:40.389000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.59,2025-11-11T11:30:00.471000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.61,2025-11-11T11:31:40.580000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.62,2025-11-11T11:33:20.664000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.65,2025-11-11T11:35:00.844000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.68,2025-11-11T11:36:40.863000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.7,2025-11-11T11:40:01.052000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.75,2025-11-11T11:45:01.383000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.76,2025-11-11T11:48:21.496000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.8,2025-11-11T11:50:01.561000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.83,2025-11-11T11:51:41.693000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.85,2025-11-11T11:53:21.727000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.87,2025-11-11T11:56:41.910000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.88,2025-11-11T12:00:02.095000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.9,2025-11-11T12:01:42.142000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.91,2025-11-11T12:03:22.296000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.92,2025-11-11T12:05:02.364000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.95,2025-11-11T12:06:42.405000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.98,2025-11-11T12:08:22.503000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.99,2025-11-11T12:10:02.535000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.98,2025-11-11T12:11:42.673000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.02,2025-11-11T12:13:22.922000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.01,2025-11-11T12:15:02.887000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.05,2025-11-11T12:16:42.928000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.07,2025-11-11T12:20:03.090000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.1,2025-11-11T12:23:23.279000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.13,2025-11-11T12:25:03.325000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.14,2025-11-11T12:26:43.427000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.13,2025-11-11T12:28:23.603000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.17,2025-11-11T12:33:23.777000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.2,2025-11-11T12:35:03.825000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.17,2025-11-11T12:36:43.920000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.22,2025-11-11T12:38:24.008000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.21,2025-11-11T12:40:04.056000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.22,2025-11-11T12:41:44.141000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.21,2025-11-11T12:43:24.241000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.24,2025-11-11T12:46:44.501000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.25,2025-11-11T12:48:24.502000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.27,2025-11-11T12:50:04.559000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.28,2025-11-11T12:53:24.870000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.31,2025-11-11T12:55:04.801000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.32,2025-11-11T12:58:24.998000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.35,2025-11-11T13:00:05.049000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.32,2025-11-11T13:01:45.155000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.33,2025-11-11T13:05:05.299000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.35,2025-11-11T13:06:45.385000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.36,2025-11-11T13:10:05.581000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.38,2025-11-11T13:11:45.609000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.4,2025-11-11T13:13:25.709000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.38,2025-11-11T13:15:05.763000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.4,2025-11-11T13:16:45.858000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.42,2025-11-11T13:20:06.002000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.46,2025-11-11T13:23:26.209000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.48,2025-11-11T13:30:06.519000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.5,2025-11-11T13:31:46.605000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.46,2025-11-11T13:33:26.716000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.48,2025-11-11T13:35:06.746000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T13:36:46.847000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.48,2025-11-11T13:38:26.943000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.47,2025-11-11T13:41:47.201000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T13:43:27.187000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T13:45:07.338000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T13:48:27.542000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T13:51:47.648000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T13:56:47.926000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T13:58:28.021000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T14:00:08.107000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T14:01:48.231000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T14:03:28.296000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T14:06:48.491000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T14:08:28.668000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T14:10:08.773000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T14:11:48.796000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T14:13:28.898000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T14:15:09.004000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T14:16:49.233000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T14:20:09.283000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.62,2025-11-11T14:21:49.384000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T14:23:29.463000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T14:25:09.559000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.65,2025-11-11T14:26:49.655000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T14:28:29.823000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T14:30:09.844000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T14:31:50.003000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.62,2025-11-11T14:33:30.015000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T14:35:10.153000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T14:36:50.194000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T14:38:30.281000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T14:40:10.396000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.62,2025-11-11T14:41:50.577000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T14:43:30.658000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T14:46:50.760000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T14:48:30.846000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T14:50:10.944000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T14:51:51.039000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T14:53:31.154000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.62,2025-11-11T14:55:11.254000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T14:56:51.391000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T14:58:31.476000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T15:00:11.582000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T15:01:51.638000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T15:03:31.806000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T15:05:11.775000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T15:06:51.869000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T15:08:31.961000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T15:13:32.235000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.65,2025-11-11T15:15:12.392000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.66,2025-11-11T15:16:52.426000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T15:18:32.500000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.65,2025-11-11T15:20:12.600000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.62,2025-11-11T15:21:52.759000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.65,2025-11-11T15:26:52.994000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.62,2025-11-11T15:28:33.067000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.65,2025-11-11T15:31:53.287000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.66,2025-11-11T15:35:13.441000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.65,2025-11-11T15:36:53.612000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T15:38:33.666000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.65,2025-11-11T15:40:13.767000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T15:41:53.938000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T15:43:33.967000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T15:45:14.063000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.66,2025-11-11T15:46:54.164000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T15:48:34.278000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T15:53:34.583000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T15:55:14.653000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T15:56:54.733000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T15:58:34.853000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T16:00:14.929000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T16:01:55.056000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T16:03:35.098000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T16:05:15.245000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T16:06:55.275000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T16:10:15.441000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T16:11:55.533000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T16:13:35.613000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T16:16:55.801000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T16:18:36.052000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T16:21:56.149000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T16:23:36.186000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T16:25:16.265000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T16:28:36.450000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T16:30:16.520000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T16:33:36.705000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T16:35:16.800000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T16:36:56.900000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T16:38:36.998000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T16:40:17.150000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T16:41:57.163000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T16:43:37.256000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T16:45:17.370000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T16:46:57.470000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T16:48:37.552000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T16:51:57.697000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T16:55:17.863000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T16:56:57.949000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T17:00:18.148000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.62,2025-11-11T17:01:58.247000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T17:03:38.444000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T17:08:38.594000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T17:10:18.675000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T17:11:58.770000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T17:13:38.890000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T17:15:18.901000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.62,2025-11-11T17:16:59.021000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T17:18:39.106000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T17:20:19.204000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T17:21:59.296000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T17:23:39.392000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T17:25:19.493000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T17:26:59.545000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T17:28:39.643000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T17:31:59.880000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T17:33:39.968000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T17:35:20.071000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T17:37:00.175000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T17:38:40.233000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T17:42:00.355000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T17:43:40.444000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T17:45:20.534000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T17:47:00.624000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T17:48:40.788000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T17:52:00.906000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T17:53:41.005000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T17:55:21.090000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T17:58:41.268000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T18:00:21.360000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T18:02:01.452000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T18:05:21.621000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T18:07:01.694000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T18:08:41.789000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T18:10:21.952000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T18:13:42.066000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T18:15:22.179000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T18:17:02.160000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T18:18:42.244000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.48,2025-11-11T18:22:02.382000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.5,2025-11-11T18:23:42.482000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.48,2025-11-11T18:27:02.635000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T18:28:42.718000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T18:33:42.957000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T18:35:23.064000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T18:37:03.110000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T18:38:43.216000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T18:48:43.709000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T18:50:23.811000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.5,2025-11-11T18:53:43.958000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T18:55:24.065000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T18:57:04.179000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T18:58:44.209000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T19:02:04.355000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T19:03:44.442000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T19:05:24.520000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T19:08:44.650000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T19:10:24.735000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T19:12:04.789000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T19:13:44.889000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T19:15:24.972000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T19:17:05.079000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T19:18:45.117000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T19:20:25.232000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T19:22:05.344000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T19:23:45.401000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.5,2025-11-11T19:25:25.464000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T19:27:05.521000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T19:28:45.695000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T19:30:25.703000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T19:32:05.753000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T19:33:45.841000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T19:35:25.934000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T19:45:26.436000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T19:47:06.492000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T19:48:46.573000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T19:50:26.680000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T19:52:06.757000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T19:53:46.905000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T19:57:07.029000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T20:05:27.525000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T20:07:07.664000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T20:08:47.684000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T20:10:27.792000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T20:13:47.972000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T20:18:48.248000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T20:20:28.351000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T20:23:48.515000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T20:25:28.595000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T20:27:08.698000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T20:28:48.792000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T20:32:08.982000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T20:33:49.061000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T20:37:09.247000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T20:38:49.347000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T20:40:29.436000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T20:43:49.620000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T20:55:30.264000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T21:00:30.545000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T21:02:10.599000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T21:03:50.701000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T21:08:50.987000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T21:12:11.154000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T21:15:31.363000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T21:17:11.511000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T21:18:51.617000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T21:20:31.600000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T21:22:11.693000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T21:23:51.795000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T21:25:31.889000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T21:27:11.973000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T21:28:52.081000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T21:30:32.164000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T21:32:12.249000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.55,2025-11-11T21:35:32.407000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T21:37:12.580000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T21:40:32.706000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T21:43:52.912000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T21:45:33.016000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T21:47:13.113000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T21:48:53.211000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T21:50:33.307000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T21:52:13.408000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.57,2025-11-11T21:55:33.633000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T21:57:13.755000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.48,2025-11-11T21:58:53.809000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.53,2025-11-11T22:00:33.895000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T22:02:13.998000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.61,2025-11-11T22:07:14.746000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.59,2025-11-11T22:08:54.402000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T22:10:34.488000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T22:13:54.686000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.58,2025-11-11T22:15:34.804000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.54,2025-11-11T22:18:54.972000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.51,2025-11-11T22:20:35.058000Z
