# Start @ 2025-09-10 12:00:36 test
time,update_type,device,on,brightness,apower,voltage,current
2025-09-10T18:50:00.033565,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:51:00.028063,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:52:00.023083,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:53:00.023790,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:54:00.017567,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:55:01.522590,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:56:00.130663,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:57:00.084721,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:58:00.082602,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:59:00.079070,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:00:00.074314,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:01:00.069785,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:02:00.068685,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:03:00.074154,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:04:00.071758,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:05:00.062036,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:06:00.053741,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:07:00.054368,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:08:00.045411,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:09:00.047872,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:10:00.129886,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:11:00.037727,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:12:00.101789,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:13:00.070243,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:14:00.078218,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:15:00.033515,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:16:00.026194,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:17:00.019932,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:18:00.021450,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:19:00.066370,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:20:00.015965,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:21:00.010160,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:22:00.017454,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:23:00.017169,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:24:00.038226,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:25:00.020433,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:26:00.093740,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:27:00.089108,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:28:00.376008,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:29:00.479494,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:30:00.078983,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:31:00.085569,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:32:00.071807,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:33:00.247130,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:34:00.264625,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:35:00.088173,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:36:00.093961,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:37:00.195409,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:38:00.128883,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:39:00.167864,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:40:00.169212,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:41:00.062385,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:42:00.048640,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:43:00.126657,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:44:00.040961,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:45:00.095782,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:46:00.082215,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:47:00.083754,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:48:00.030014,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:49:00.029426,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:50:00.036921,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:51:00.027233,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:52:00.023734,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:53:00.156920,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:54:00.099091,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:55:00.038287,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:56:00.125958,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:57:00.123290,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:58:00.125284,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T19:59:00.121324,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:00:00.135318,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:01:00.116754,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:02:00.118709,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:03:00.110087,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:04:00.108957,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:05:00.114115,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:06:00.104485,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:07:00.101871,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:08:00.098620,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:09:00.143303,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:10:00.098138,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:11:00.087026,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:12:00.086751,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:13:00.106603,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:14:00.083497,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:15:00.085544,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:16:00.089806,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:17:00.104872,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:18:00.093056,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:19:00.068944,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:20:00.065643,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:21:00.058766,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:22:00.055495,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:23:00.048984,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:24:00.052220,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:25:00.099412,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:26:00.097171,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:27:00.094371,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:28:00.090783,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:29:00.082258,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:30:00.083115,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:31:00.127092,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:32:00.072521,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:33:00.070576,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:34:00.066920,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:35:00.137569,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:36:00.066864,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:37:00.084135,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:38:00.077382,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:39:00.079961,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:40:00.050277,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:41:00.078307,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:42:00.045946,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:43:00.041730,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:44:01.245887,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:45:00.033134,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:46:00.029550,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:47:00.027499,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:48:00.024256,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:49:00.023102,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:50:00.021563,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:51:00.017612,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:52:00.048916,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:53:00.011082,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:54:00.074949,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:55:00.004254,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:56:00.087756,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:57:00.086008,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:58:00.082420,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T20:59:00.080420,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:00:00.079727,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:01:00.074858,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:02:00.115712,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:03:00.068702,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:04:00.110830,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:05:00.067677,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:06:00.059938,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:07:00.057789,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:08:00.054240,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:09:00.050720,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:10:00.052137,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:11:00.045820,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:12:01.079948,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:13:00.038352,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:14:00.117611,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:15:00.037228,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:16:00.052991,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:17:00.028951,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:18:00.024920,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:19:05.544835,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:20:00.040305,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:21:00.015200,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:22:00.012518,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:23:00.010579,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:24:00.006907,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:25:00.005335,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:26:00.087758,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:27:00.083645,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:28:00.090924,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:29:00.074231,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:30:00.142461,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:31:00.072769,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:32:00.066341,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:33:00.077358,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:34:00.128141,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:35:00.059792,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:36:00.051356,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:37:00.052218,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:38:00.050865,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:39:00.048239,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:40:00.044156,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:41:00.213217,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:42:00.034924,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:43:00.038924,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:44:00.092130,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:45:00.034911,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:46:00.028770,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:47:00.036077,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:48:00.022587,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:49:00.022668,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:50:00.020830,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:51:00.017241,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:52:00.013003,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:53:00.019027,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:54:00.016451,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:55:00.007608,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:56:00.090531,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:57:00.090519,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:58:00.084588,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T21:59:00.081957,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:00:00.145504,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:01:00.075287,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:02:00.078446,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:03:00.078846,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:04:00.085118,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:05:00.066401,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:06:00.061053,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:07:00.063676,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:08:00.053963,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:09:00.050668,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:10:00.048127,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:11:00.045706,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:12:00.095439,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:13:00.040197,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:14:00.036582,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:15:00.033046,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:16:00.029299,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:17:00.173556,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:18:00.053401,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:19:01.373597,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:20:00.018621,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:21:00.017911,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:22:00.014933,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:23:00.054270,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:24:00.089584,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:25:00.010132,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:26:00.113105,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:27:00.153700,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:28:00.174956,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:29:00.093326,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:30:00.102511,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:31:01.620057,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:32:00.200285,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:33:00.098023,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:34:00.075650,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:35:00.070853,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:36:01.826915,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:37:00.063899,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:38:00.056365,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:39:00.057586,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:40:00.061718,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:41:00.052888,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:42:00.053418,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:43:00.043952,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:44:00.044776,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:45:00.038064,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:46:00.038350,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:47:00.036242,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:48:00.029534,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:49:01.399397,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:50:00.025499,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:51:01.304473,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:52:00.024018,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:53:00.016031,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:54:00.014190,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:55:00.010146,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:56:00.093929,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:57:00.088199,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:58:00.090960,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T22:59:00.087015,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T23:00:00.199848,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T23:01:23.761581,RpcUpdateType.DISCONNECTED,Red,True,14.0,10.5,244.2,0.101
