timestamp,sensor_timestamp,input_temp,co2_ppm,solar_vol_cmd,r_pwm,b_pwm,pred_temp,pred_power,pred_pn,target_solar_vol,target_mean_power,cost,success,note
2025-10-03 14:00:04,2025-10-03T13:59:51.250000,69.73743771282703,468.0,1.323894469759159,43.36313700362522,11.908941101087565,71.52636734103626,35.94857163622441,5.825959720371311,1.6,66.58672728779518,3611361.313101598,True,power_budget_seg:3
2025-10-03 14:15:04,2025-10-03T14:14:38.957000,71.52636734103626,475.0,1.1726568346473556,29.727200184866977,7.575733394955659,72.86653436312298,25.15121537380651,5.825959720321677,1.6,66.58672728779518,3993099.1759099886,True,power_budget_seg:3
2025-10-03 14:30:05,2025-10-03T14:29:57.319000,72.86653436312298,502.0,1.3393795114626246,45.3566538295705,12.50699614887115,74.70141226118994,37.50580352122331,5.8259597203143505,1.6,66.58672728779518,4289741.964637439,True,power_budget_seg:3
2025-10-03 14:45:04,2025-10-03T14:44:45.072000,74.70141226118994,581.0,1.3939454634678001,51.43017240599795,14.107543101499488,76.69820196652165,42.11702023126657,5.825959720313634,1.6,66.58672728779518,4715003.597013208,True,power_budget_seg:3
2025-10-03 15:00:04,2025-10-03T14:59:32.900000,76.69820196652165,502.0,1.4,52.071848081109565,14.267962020277391,78.71295710480294,42.59898536179287,5.825959720313592,1.6,66.58672728779518,5201756.5899440795,True,power_budget_seg:3
2025-10-03 15:15:04,2025-10-03T15:14:51.282000,78.71295710480294,543.0,1.4,52.071848081109565,14.267962020277391,80.72771224308423,42.59898536179287,5.82595972031359,1.6,66.58672728779518,5717055.850859753,True,power_budget_seg:3
2025-10-03 15:30:04,2025-10-03T15:29:38.970000,80.72771224308423,546.0,1.3915547944375946,51.17680302656369,14.044200756640922,82.71740819252919,41.92671349101316,5.82595972031359,1.6,66.58672728779518,6253259.041438359,True,power_budget_seg:3
2025-10-03 15:45:04,2025-10-03T15:44:57.306000,82.71740819252919,541.0,1.4,52.071848081109565,14.267962020277391,84.73216333081048,42.59898536179287,5.82595972031359,1.6,66.58672728779518,6809854.824874654,True,power_budget_seg:3
2025-10-03 16:00:04,2025-10-03T15:59:45.134000,84.73216333081048,535.0,1.3218375520076382,43.09833305761295,11.829499917283883,86.51498953264657,35.74172053638064,5.82595972031359,1.6,66.58672728779518,7399712.56493966,True,power_budget_seg:3
2025-10-03 16:15:04,2025-10-03T16:14:32.826000,86.51498953264657,530.0,1.3493479309791165,46.63997049185373,12.89199114755612,88.37944640368436,38.50826389629951,5.82595972031359,1.6,66.58672728779518,7936557.3024380505,True,power_budget_seg:3
2025-10-03 16:30:04,2025-10-03T16:29:51.254000,88.37944640368436,525.0,1.1383528147213777,27.29776797894304,6.76592265964768,89.61782420266479,23.20480885408839,5.82595972031359,1.6,66.58672728779518,8533109.508965516,True,power_budget_seg:3
2025-10-03 16:45:04,2025-10-03T16:44:38.986000,89.61782420266479,521.0,1.174449440090257,29.855862947504725,7.618620982501576,90.96331036564995,25.25429708953927,5.82595972031359,1.6,66.58672728779518,8927660.59709691,True,power_budget_seg:3
2025-10-03 17:00:04,2025-10-03T16:59:57.310000,90.96331036564995,513.0,1.3602673534100158,47.86087789552943,13.215219473882357,92.86016809024393,39.436109046148765,5.82595972031359,1.6,66.58672728779518,9368962.362346428,True,power_budget_seg:3
2025-10-03 17:15:04,2025-10-03T17:14:45.060000,92.86016809024393,509.0,1.2597962690041318,35.981560509070334,9.66052016969011,94.45890117380787,30.162068396176014,5.82595972031359,1.6,66.58672728779518,10016833.174891012,True,power_budget_seg:3
2025-10-03 17:30:04,2025-10-03T17:29:32.873000,94.45890117380787,500.0,1.4,52.071848081109565,14.267962020277391,96.47365631208916,42.59898536179287,5.82595972031359,1.6,66.58672728779518,10572447.318084864,True,power_budget_seg:3
2025-10-03 17:45:04,2025-10-03T17:44:51.267000,96.47365631208916,495.0,1.2405960684566344,34.60348210625044,9.201160702083481,98.01541725357087,29.0579829306953,5.82595972031359,1.6,66.58672728779518,11308486.481102034,True,power_budget_seg:3
2025-10-03 18:00:04,2025-10-03T17:59:38.989000,98.01541725357087,490.0,1.4,52.071848081109565,14.267962020277391,100.03017239185216,42.59898536179287,5.82595972031359,1.6,66.58672728779518,11875739.824991386,True,power_budget_seg:3
